customer_id,region,plan_type,contract_type,payment_method,tenure_months,monthly_charges_inr,avg_login_days_per_month,support_tickets_last_90_days,payment_delay_days,data_usage_gb,satisfaction_score,last_complaint_days_ago,discount_percent,autopay_enabled,referral_count,churn
CUST1029,South,Premium,One-year,UPI,27,1130.52,18,0,8,92.62,7.6,21,20,0,0,0
CUST1030,East,Standard,One-year,Wallet,21,679.45,18,0,1,71.05,7.1,115,10,1,0,0
CUST1031,South,Standard,Month-to-month,Net Banking,32,566.54,20,1,2,38.53,7.0,16,0,0,0,0
CUST1032,South,Basic,Month-to-month,Credit Card,31,432.75,12,3,4,46.5,7.0,21,15,1,0,0
CUST1033,West,Standard,Month-to-month,Wallet,32,728.21,19,4,0,98.84,7.4,102,5,1,1,0
CUST1034,East,Basic,Month-to-month,Wallet,42,358.81,8,3,3,83.93,7.3,114,5,0,0,0
CUST1035,South,Basic,Two-year,Wallet,20,326.27,4,0,1,55.73,7.5,240,0,1,3,0
CUST1036,West,Standard,One-year,UPI,15,726.89,19,2,8,114.67,4.7,100,0,0,0,0
CUST1037,East,Basic,One-year,Wallet,27,476.2,17,1,9,77.09,8.9,135,0,0,0,0
CUST1038,West,Enterprise,Month-to-month,Wallet,50,1776.91,30,5,0,221.77,5.0,0,10,1,0,0
CUST1039,East,Basic,Month-to-month,Debit Card,24,383.49,15,4,1,40.46,6.0,0,20,1,0,0
CUST1040,South,Premium,One-year,Debit Card,26,1256.4,23,3,8,133.9,6.5,12,10,0,0,0
CUST1041,Central,Basic,Two-year,Credit Card,28,445.03,14,2,6,45.77,4.6,12,10,1,4,0
CUST1042,West,Standard,Month-to-month,UPI,11,634.48,13,2,8,98.85,7.5,22,0,1,3,0
CUST1043,West,Standard,Month-to-month,Net Banking,21,577.59,21,0,2,83.98,8.0,183,20,1,1,0
CUST1044,West,Standard,Month-to-month,Credit Card,33,782.49,28,1,2,123.61,7.3,11,5,1,0,0
CUST1045,North,Enterprise,One-year,UPI,69,1890.72,15,4,0,163.46,7.3,137,5,1,1,0
CUST1046,Central,Enterprise,One-year,Credit Card,8,2145.83,22,3,4,206.24,7.4,46,0,1,1,0
CUST1047,South,Standard,Two-year,Net Banking,57,726.1,25,2,14,96.15,6.6,54,0,0,0,0
CUST1048,South,Basic,Month-to-month,UPI,2,394.83,11,5,2,53.83,3.9,43,10,1,1,0
CUST1049,East,Premium,Two-year,Debit Card,21,1197.03,30,1,3,130.61,5.0,56,15,1,1,0
CUST1050,East,Standard,Month-to-month,Credit Card,12,551.78,16,3,6,122.75,6.3,48,20,1,0,0
CUST1051,North,Basic,Two-year,Net Banking,48,364.39,22,0,0,58.71,6.3,55,0,0,0,0
CUST1052,West,Basic,Month-to-month,Net Banking,31,425.69,18,2,0,18.01,5.6,82,0,1,1,0
CUST1053,West,Basic,Month-to-month,Wallet,10,363.25,26,2,1,45.92,9.0,9,10,1,0,0
CUST1054,South,Premium,Month-to-month,UPI,10,860.08,17,3,3,114.79,6.1,0,5,0,0,0
CUST1055,South,Standard,Month-to-month,Wallet,27,711.97,25,4,3,98.38,7.6,55,15,1,0,1
CUST1056,South,Premium,Month-to-month,UPI,4,1145.55,15,2,12,134.26,6.9,0,10,1,1,0
CUST1057,West,Basic,One-year,UPI,17,447.62,14,0,1,69.85,5.9,31,5,1,0,0
CUST1058,West,Premium,Month-to-month,UPI,49,1166.1,16,1,2,126.01,8.2,0,20,1,2,0
CUST1059,East,Enterprise,One-year,UPI,19,1770.98,16,0,1,242.62,9.1,10,0,1,1,0
CUST1060,South,Basic,One-year,Wallet,29,397.17,16,2,8,59.51,6.2,2,0,1,0,0
CUST1061,Central,Basic,One-year,UPI,19,430.87,20,3,5,63.02,8.3,1,15,0,1,0
CUST1062,North,Basic,Two-year,Net Banking,61,410.09,9,1,5,97.94,5.9,14,0,1,1,0
CUST1063,North,Premium,Month-to-month,Credit Card,39,1251.45,13,2,11,114.38,6.7,120,5,1,0,0
CUST1064,South,Premium,Month-to-month,Wallet,19,1129.54,16,1,7,150.32,7.8,8,5,1,0,0
CUST1065,West,Standard,Month-to-month,Net Banking,9,692.99,15,2,6,49.97,5.5,33,5,1,0,0
CUST1066,South,Premium,One-year,Wallet,5,948.14,21,2,0,143.19,4.9,0,10,1,0,0
CUST1067,South,Standard,Two-year,Credit Card,13,669.65,17,3,1,96.72,4.0,0,10,1,0,0
CUST1068,West,Basic,Month-to-month,UPI,20,447.5,21,4,0,44.3,7.0,23,5,0,1,0
CUST1069,West,Premium,One-year,Wallet,58,1016.0,13,1,4,155.92,5.2,47,5,1,1,0
CUST1070,West,Premium,Month-to-month,Wallet,51,1059.37,22,1,2,184.17,6.1,177,10,0,1,0
CUST1071,Central,Standard,Month-to-month,Debit Card,30,881.06,22,4,22,100.83,4.0,0,0,1,2,0
CUST1072,West,Premium,Month-to-month,Credit Card,60,1105.33,26,2,1,143.37,7.2,16,0,0,2,0
CUST1073,West,Basic,One-year,Net Banking,17,406.35,23,5,3,77.86,5.9,0,15,1,1,0
CUST1074,South,Premium,One-year,Credit Card,24,1022.02,18,0,12,105.3,9.2,30,0,1,3,0
CUST1075,North,Premium,Month-to-month,Wallet,29,1314.66,22,1,2,103.72,9.4,0,0,0,2,0
CUST1076,Central,Standard,Month-to-month,Net Banking,35,658.79,21,2,1,79.96,8.0,102,20,1,2,0
CUST1077,East,Enterprise,Month-to-month,Net Banking,15,1786.82,15,4,3,226.39,6.7,10,0,0,1,1
CUST1078,North,Basic,Month-to-month,Credit Card,21,381.45,12,2,1,50.43,8.5,27,0,1,2,0
CUST1079,South,Basic,One-year,Wallet,30,371.05,14,1,7,94.72,9.2,0,0,0,4,0
CUST1080,South,Standard,Month-to-month,Credit Card,21,525.73,14,1,1,60.79,9.2,74,20,1,2,0
CUST1081,South,Standard,Two-year,Wallet,72,786.1,22,3,7,46.97,8.3,114,0,0,2,0
CUST1082,West,Standard,Month-to-month,UPI,43,706.3,16,2,2,92.93,8.3,20,10,1,3,0
CUST1083,North,Standard,One-year,Debit Card,47,709.97,10,4,5,84.24,2.5,37,10,0,1,0
CUST1084,South,Premium,Two-year,Net Banking,12,892.2,20,2,3,110.05,6.2,181,20,0,1,0
CUST1085,West,Standard,One-year,Debit Card,24,775.97,21,5,4,93.49,6.5,0,10,0,1,0
CUST1086,North,Standard,Month-to-month,Net Banking,17,683.76,16,1,0,93.99,6.2,43,0,0,0,0
CUST1087,Central,Standard,Month-to-month,Credit Card,24,618.83,19,2,3,69.21,6.6,96,20,0,3,0
CUST1088,East,Premium,One-year,Credit Card,48,1240.85,14,2,4,159.66,6.7,270,20,1,1,0
CUST1089,West,Premium,One-year,Debit Card,16,1207.91,15,4,0,107.34,7.7,107,0,1,0,0
CUST1090,South,Premium,One-year,Credit Card,23,1253.93,20,1,2,108.59,8.3,44,0,0,3,0
CUST1091,East,Premium,Two-year,Net Banking,13,999.41,19,3,1,130.28,5.5,17,0,0,0,0
CUST1092,South,Basic,Two-year,Debit Card,16,390.6,18,1,2,49.24,4.6,168,0,1,2,0
CUST1093,North,Basic,Month-to-month,Net Banking,37,443.94,15,2,0,42.61,4.6,6,15,0,1,0
CUST1094,North,Standard,Two-year,Debit Card,18,510.06,20,0,4,77.05,6.1,12,15,0,2,0
CUST1095,North,Standard,Month-to-month,UPI,35,770.92,21,1,5,103.21,4.8,84,10,1,2,0
CUST1096,Central,Premium,Two-year,Wallet,9,1195.2,22,5,1,111.89,6.6,162,0,1,0,0
CUST1097,East,Basic,One-year,Credit Card,72,326.71,8,1,4,19.8,7.2,57,0,1,1,0
CUST1098,South,Premium,Month-to-month,UPI,11,978.75,22,2,0,155.62,8.5,8,20,0,1,0
CUST1099,North,Basic,Month-to-month,Net Banking,17,338.36,21,2,7,76.82,6.8,0,0,1,0,0
CUST1100,East,Basic,Month-to-month,Debit Card,27,327.59,16,1,3,65.55,7.4,36,20,1,0,0
CUST1101,West,Standard,Month-to-month,Wallet,25,700.2,16,0,2,83.88,8.1,4,0,0,1,0
CUST1102,East,Premium,Two-year,Wallet,45,1045.65,25,3,1,121.2,5.5,58,0,1,1,0
CUST1103,North,Premium,Month-to-month,UPI,26,1288.92,22,4,4,109.36,7.2,2,5,0,0,0
CUST1104,South,Basic,Month-to-month,UPI,26,369.08,14,6,2,51.85,5.9,0,15,0,0,0
CUST1105,East,Premium,One-year,Wallet,6,1118.64,13,3,0,108.0,3.9,75,10,0,1,0
CUST1106,East,Standard,Month-to-month,Debit Card,32,706.01,21,5,4,90.99,6.9,47,0,1,0,0
CUST1107,West,Standard,Month-to-month,Net Banking,18,705.97,18,3,3,52.91,7.9,28,20,0,1,0
CUST1108,West,Premium,One-year,Debit Card,23,1029.81,24,2,0,85.72,6.3,68,0,1,3,0
CUST1109,Central,Standard,Month-to-month,Credit Card,14,749.29,14,2,2,81.98,5.4,0,15,0,1,0
CUST1110,North,Standard,Month-to-month,Credit Card,52,703.63,14,1,5,92.87,8.0,3,0,1,1,0
CUST1111,West,Basic,One-year,Debit Card,50,414.1,21,1,3,49.18,8.5,190,15,0,0,0
CUST1112,North,Standard,One-year,Debit Card,27,713.18,14,4,0,114.62,5.2,148,0,1,0,0
CUST1113,West,Standard,One-year,UPI,28,907.47,19,0,6,89.05,6.0,30,5,1,0,0
CUST1114,Central,Enterprise,One-year,Wallet,27,1865.95,25,4,1,162.42,7.2,10,0,0,0,0
CUST1115,West,Premium,One-year,Credit Card,42,1028.16,13,2,1,92.17,4.9,17,15,1,1,0
CUST1116,West,Standard,Month-to-month,Debit Card,23,730.68,27,2,8,131.37,8.7,104,0,0,3,0
CUST1117,South,Standard,Month-to-month,Net Banking,23,737.69,16,0,1,123.91,9.9,82,10,0,2,0
CUST1118,Central,Standard,Month-to-month,Wallet,22,559.81,11,0,3,80.11,6.7,89,10,1,1,0
CUST1119,West,Standard,Two-year,Net Banking,36,603.19,20,1,18,102.69,8.4,81,0,0,1,0
CUST1120,Central,Premium,Month-to-month,Wallet,60,986.64,22,3,1,91.97,5.7,0,0,1,2,0
CUST1121,East,Basic,Month-to-month,Wallet,22,342.66,19,1,0,16.36,8.8,87,0,1,1,0
CUST1122,Central,Basic,One-year,UPI,35,293.87,16,3,1,59.05,7.0,100,0,0,1,0
CUST1123,South,Standard,Month-to-month,UPI,25,784.68,23,0,5,97.46,9.5,18,0,1,1,0
CUST1124,South,Enterprise,Month-to-month,Debit Card,20,1601.68,19,2,2,265.51,7.8,130,0,1,0,0
CUST1125,West,Basic,Month-to-month,UPI,22,417.09,15,2,0,0.5,6.2,41,10,1,0,0
CUST1126,Central,Premium,One-year,Net Banking,34,1051.54,19,1,1,137.51,7.4,4,0,1,1,0
CUST1127,South,Standard,Month-to-month,Net Banking,15,685.58,16,1,2,66.48,5.4,0,20,0,1,0
CUST1128,West,Standard,Month-to-month,Credit Card,14,791.12,11,0,1,51.8,8.0,8,5,1,3,0
CUST1129,South,Premium,One-year,UPI,17,1197.28,26,2,10,132.21,3.1,41,20,0,0,0
CUST1130,Central,Premium,Month-to-month,UPI,28,1072.27,28,2,7,153.9,6.8,0,0,0,1,0
CUST1131,Central,Standard,Month-to-month,Wallet,34,704.94,29,2,3,112.67,8.1,108,0,1,2,0
CUST1132,South,Basic,One-year,Wallet,37,395.62,17,3,5,0.5,6.3,91,0,0,1,0
CUST1133,West,Premium,One-year,Wallet,19,983.12,20,1,4,136.42,7.6,47,0,1,1,0
CUST1134,East,Standard,Month-to-month,UPI,33,826.19,19,4,2,85.91,6.1,5,10,0,0,0
CUST1135,North,Standard,Month-to-month,UPI,12,796.08,22,2,6,129.31,6.1,73,0,1,1,0
CUST1136,East,Basic,One-year,Credit Card,14,452.1,16,0,1,18.3,7.7,30,10,1,0,0
CUST1137,East,Enterprise,Month-to-month,UPI,21,1611.13,29,4,0,188.46,7.4,231,10,0,0,0
CUST1138,North,Premium,Month-to-month,UPI,66,1036.5,25,3,2,138.09,6.3,0,0,0,0,0
CUST1139,West,Basic,Month-to-month,Wallet,16,438.11,12,2,5,37.61,5.0,36,0,0,1,0
CUST1140,West,Standard,Month-to-month,UPI,19,711.17,4,3,2,66.92,7.8,31,20,0,0,0
CUST1141,South,Basic,Two-year,UPI,39,447.33,24,1,3,90.74,7.7,76,15,1,1,0
CUST1142,South,Standard,Month-to-month,Wallet,29,705.81,21,2,9,99.68,6.0,40,0,0,0,0
CUST1143,Central,Premium,Month-to-month,Net Banking,31,1253.11,19,5,8,135.79,6.3,17,10,0,0,0
CUST1144,North,Enterprise,One-year,Credit Card,9,1442.44,24,2,7,174.85,7.3,0,0,1,0,0
CUST1145,East,Standard,One-year,Net Banking,68,766.88,12,1,2,89.37,6.3,17,20,0,0,0
CUST1146,Central,Basic,Month-to-month,Wallet,18,395.95,13,0,17,69.77,6.1,25,0,0,1,0
CUST1147,East,Basic,Month-to-month,Wallet,6,476.44,22,1,0,22.19,9.2,18,10,0,1,0
CUST1148,East,Premium,Two-year,Debit Card,16,1283.97,25,1,14,143.4,8.4,0,20,1,2,0
CUST1149,Central,Enterprise,Month-to-month,Net Banking,5,2057.63,18,2,1,185.99,6.9,17,5,0,2,0
CUST1150,North,Standard,Month-to-month,Net Banking,66,614.73,11,1,1,74.89,6.9,46,0,1,0,0
CUST1151,Central,Premium,One-year,Net Banking,69,1032.44,24,2,0,116.17,6.0,0,0,1,0,0
CUST1152,North,Basic,Month-to-month,Net Banking,10,432.39,15,1,0,38.22,9.3,64,5,1,1,0
CUST1153,North,Standard,Month-to-month,UPI,21,718.34,18,1,7,38.53,6.1,0,10,0,2,0
CUST1154,East,Basic,One-year,Debit Card,42,292.42,13,0,6,24.16,7.6,28,0,0,0,0
CUST1155,West,Basic,One-year,Credit Card,38,354.84,12,1,1,23.25,7.0,53,5,0,0,0
CUST1156,South,Premium,One-year,UPI,5,1146.6,24,4,4,148.11,2.9,0,20,0,0,0
CUST1157,South,Standard,Month-to-month,Wallet,34,695.23,28,1,0,38.04,9.0,1,20,1,0,0
CUST1158,South,Standard,Month-to-month,Wallet,42,657.85,19,2,0,96.89,6.9,95,20,0,1,0
CUST1159,East,Standard,Month-to-month,Wallet,11,716.05,22,4,3,108.62,3.5,0,0,1,0,1
CUST1160,East,Enterprise,One-year,Wallet,6,2066.36,22,1,8,249.81,6.2,148,20,1,0,0
CUST1161,East,Enterprise,One-year,UPI,22,1659.93,29,3,0,214.68,6.3,57,10,1,1,0
CUST1162,East,Basic,Month-to-month,Net Banking,9,406.93,15,1,0,80.22,7.1,28,15,1,2,0
CUST1163,Central,Basic,Month-to-month,Net Banking,34,380.17,24,4,4,53.53,5.3,49,10,0,1,0
CUST1164,South,Basic,Two-year,UPI,31,389.33,18,3,8,19.51,7.6,7,20,1,0,0
CUST1165,North,Basic,Month-to-month,Debit Card,6,390.27,16,5,3,49.44,4.0,66,20,1,1,1
CUST1166,East,Standard,Month-to-month,Debit Card,40,773.82,24,1,7,83.14,8.7,3,0,0,0,0
CUST1167,Central,Standard,Month-to-month,Debit Card,30,737.61,20,2,2,59.1,9.1,2,0,1,7,0
CUST1168,Central,Standard,One-year,Net Banking,27,789.94,19,1,4,70.1,4.3,10,0,0,0,0
CUST1169,South,Basic,Month-to-month,UPI,11,408.8,24,0,12,105.29,7.9,8,0,1,0,0
CUST1170,North,Basic,One-year,UPI,49,329.73,12,0,2,1.67,5.2,5,20,0,0,0
CUST1171,West,Premium,Month-to-month,Wallet,26,1154.91,23,1,4,164.7,7.5,65,0,1,0,0
CUST1172,West,Standard,Month-to-month,Net Banking,5,575.18,25,4,1,62.16,5.1,0,15,1,0,0
CUST1173,Central,Enterprise,One-year,Net Banking,12,1942.87,28,3,2,231.3,8.4,46,5,1,4,0
CUST1174,South,Basic,One-year,Wallet,23,413.46,21,2,8,17.48,6.5,16,15,0,1,0
CUST1175,West,Standard,Month-to-month,Wallet,15,670.57,15,3,1,92.48,8.6,65,0,0,3,0
CUST1176,Central,Basic,Month-to-month,Net Banking,34,312.34,23,1,0,51.38,10,16,20,1,1,0
CUST1177,West,Premium,One-year,Credit Card,27,1021.43,25,2,5,142.4,8.1,4,5,1,0,0
CUST1178,North,Enterprise,Month-to-month,Credit Card,50,1815.24,23,1,0,195.89,8.9,19,0,1,0,0
CUST1179,South,Premium,Month-to-month,Credit Card,19,1026.53,21,1,0,107.44,7.9,29,20,1,1,0
CUST1180,Central,Standard,One-year,Net Banking,17,631.2,15,1,11,38.42,8.9,54,20,0,1,0
CUST1181,East,Enterprise,One-year,Net Banking,11,1783.45,28,3,0,224.36,6.5,20,0,0,1,0
CUST1182,South,Premium,Month-to-month,UPI,20,1118.78,10,3,12,109.58,6.3,40,20,0,0,0
CUST1183,West,Basic,One-year,Debit Card,24,392.98,16,2,1,99.15,6.7,3,0,0,2,0
CUST1184,North,Basic,Month-to-month,Debit Card,17,369.48,12,1,3,63.92,8.5,33,15,0,1,0
CUST1185,North,Basic,One-year,Debit Card,29,393.71,13,2,6,13.31,6.6,95,0,0,3,0
CUST1186,East,Basic,Month-to-month,Credit Card,31,383.58,11,1,0,53.96,6.0,16,15,0,0,0
CUST1187,North,Basic,Month-to-month,UPI,20,418.26,18,3,18,70.1,6.3,44,20,0,1,0
CUST1188,East,Premium,Month-to-month,Credit Card,3,1183.08,19,4,2,130.4,6.4,5,10,0,0,0
CUST1189,West,Standard,Two-year,Wallet,27,813.16,15,0,8,83.08,6.8,52,20,0,0,0
CUST1190,Central,Enterprise,One-year,Credit Card,21,1721.99,17,3,3,213.51,4.4,0,10,1,2,0
CUST1191,Central,Standard,One-year,UPI,35,771.02,25,2,0,39.65,6.3,11,15,0,0,0
CUST1192,East,Premium,Month-to-month,UPI,20,920.1,30,0,8,147.42,7.4,59,0,1,0,0
CUST1193,West,Premium,Month-to-month,UPI,11,1098.77,16,3,1,137.89,6.6,86,20,1,0,0
CUST1194,East,Standard,Two-year,Wallet,36,686.93,10,2,18,91.24,6.3,32,10,1,0,0
CUST1195,West,Premium,Month-to-month,Net Banking,15,975.89,26,1,4,126.93,9.1,245,10,0,0,0
CUST1196,South,Enterprise,One-year,UPI,11,2000.08,30,3,2,178.13,4.5,112,0,1,2,0
CUST1197,West,Basic,Month-to-month,Net Banking,14,472.65,13,3,9,39.84,5.0,25,15,0,1,0
CUST1198,East,Basic,Month-to-month,UPI,19,327.53,16,1,1,91.13,8.5,176,10,1,2,0
CUST1199,West,Basic,Month-to-month,Debit Card,17,493.32,0,2,3,97.8,6.6,73,10,1,1,0
CUST1200,North,Premium,Month-to-month,Net Banking,12,1053.97,25,2,1,150.06,7.9,0,0,1,1,0
CUST1201,Central,Basic,Two-year,Debit Card,10,393.1,21,0,7,18.72,6.8,69,15,1,2,0
CUST1202,North,Basic,Month-to-month,UPI,17,370.0,19,1,0,65.55,6.0,17,5,0,1,0
CUST1203,East,Basic,Month-to-month,Debit Card,8,453.0,14,3,3,54.05,8.2,36,0,1,2,0
CUST1204,East,Enterprise,One-year,Wallet,30,1427.26,18,2,0,139.54,6.7,64,0,1,1,0
CUST1205,Central,Standard,Two-year,Net Banking,65,769.68,20,3,7,89.2,4.1,23,20,0,0,0
CUST1206,South,Enterprise,Two-year,Net Banking,11,1955.18,24,6,3,241.47,5.5,21,0,1,3,0
CUST1207,West,Basic,One-year,Wallet,22,410.09,16,4,5,7.37,4.7,0,20,1,0,0
CUST1208,West,Basic,One-year,Net Banking,14,419.82,19,3,2,0.5,6.0,1,0,1,1,0
CUST1209,East,Basic,Month-to-month,Credit Card,17,442.35,15,3,6,32.75,6.6,0,20,0,0,0
CUST1210,West,Premium,Month-to-month,Net Banking,21,1074.7,24,3,9,134.53,6.6,6,20,1,2,0
CUST1211,North,Standard,Month-to-month,Wallet,11,662.26,19,1,5,64.32,6.4,12,15,1,1,0
CUST1212,Central,Basic,Two-year,Debit Card,5,362.38,18,3,6,76.24,6.9,5,20,1,1,0
CUST1213,South,Standard,Month-to-month,Net Banking,32,748.48,12,0,5,76.95,7.8,8,10,0,2,0
CUST1214,East,Standard,Month-to-month,Net Banking,47,738.69,27,5,2,98.14,7.0,209,0,0,0,0
CUST1215,West,Basic,One-year,Wallet,29,404.47,15,0,1,25.44,7.3,6,0,0,1,0
CUST1216,East,Enterprise,Month-to-month,Credit Card,37,1672.54,29,5,8,231.51,7.1,0,20,1,0,0
CUST1217,West,Standard,Month-to-month,Debit Card,25,782.58,20,4,0,91.38,3.2,63,10,0,0,0
CUST1218,West,Standard,Month-to-month,UPI,7,655.28,15,2,2,94.71,6.0,110,0,0,1,0
CUST1219,South,Standard,One-year,Net Banking,55,595.51,21,1,11,99.82,6.8,29,15,1,1,0
CUST1220,East,Basic,One-year,Net Banking,40,339.72,11,1,2,49.82,7.0,0,0,0,0,0
CUST1221,Central,Basic,Month-to-month,Credit Card,30,427.92,14,4,1,4.09,5.8,268,5,1,0,0
CUST1222,East,Standard,One-year,UPI,25,659.9,15,2,3,48.08,7.8,28,20,1,1,0
CUST1223,West,Premium,One-year,Debit Card,35,1223.08,20,1,2,117.46,7.3,227,15,1,0,0
CUST1224,West,Standard,Month-to-month,Wallet,32,836.63,20,2,6,96.13,8.3,45,10,0,0,0
CUST1225,South,Standard,Month-to-month,UPI,10,743.93,19,2,4,43.43,5.6,107,0,0,1,0
CUST1226,West,Basic,Two-year,Credit Card,25,410.52,23,2,2,15.93,6.9,0,10,1,1,0
CUST1227,Central,Enterprise,Month-to-month,UPI,14,1526.45,19,1,0,240.91,7.0,66,5,0,1,0
CUST1228,North,Basic,Month-to-month,UPI,29,370.9,12,0,1,40.03,6.2,6,20,1,2,0
CUST1229,West,Standard,One-year,Credit Card,45,603.26,14,0,10,87.63,8.4,22,0,0,1,0
CUST1230,West,Premium,Month-to-month,Net Banking,31,1329.0,15,2,0,116.68,4.6,11,10,0,0,0
CUST1231,West,Basic,Two-year,Credit Card,22,432.04,13,0,9,50.05,8.7,125,5,1,1,0
CUST1232,North,Basic,Month-to-month,Debit Card,18,338.35,14,2,4,14.08,8.9,3,15,1,3,0
CUST1233,South,Standard,Month-to-month,Debit Card,25,716.41,17,1,4,67.99,6.0,53,10,0,1,0
CUST1234,West,Basic,One-year,Credit Card,6,448.88,11,0,15,11.46,7.0,26,20,0,1,0
CUST1235,West,Standard,One-year,UPI,16,518.07,20,1,0,47.68,8.0,140,20,0,2,0
CUST1236,South,Basic,One-year,Credit Card,33,337.4,8,1,0,68.8,7.8,2,5,1,0,0
CUST1237,East,Basic,Month-to-month,UPI,32,383.23,16,1,1,65.35,6.0,2,0,1,0,0
CUST1238,South,Enterprise,Month-to-month,Credit Card,15,2126.91,23,1,1,202.87,8.3,9,0,0,1,0
CUST1239,Central,Basic,One-year,Credit Card,28,289.69,17,5,6,89.51,3.5,37,0,1,2,0
CUST1240,East,Standard,Month-to-month,UPI,37,603.47,16,1,0,55.49,8.6,0,5,0,4,0
CUST1241,South,Basic,Month-to-month,Net Banking,34,461.22,10,3,0,45.54,6.2,22,0,1,0,0
CUST1242,West,Standard,Month-to-month,Credit Card,13,811.91,22,3,9,32.7,6.7,0,5,1,1,0
CUST1243,South,Enterprise,One-year,Wallet,24,1802.29,13,1,1,188.27,6.8,130,5,1,1,0
CUST1244,East,Enterprise,One-year,Credit Card,34,1950.31,23,0,1,209.93,6.6,139,0,1,1,0
CUST1245,North,Basic,Two-year,Net Banking,7,315.3,24,3,8,75.82,7.8,296,5,0,3,0
CUST1246,Central,Standard,Month-to-month,Credit Card,72,692.61,21,2,5,95.48,4.3,0,15,1,2,0
CUST1247,East,Basic,One-year,UPI,8,410.52,17,0,16,43.07,8.0,27,0,1,0,0
CUST1248,West,Standard,Month-to-month,Debit Card,23,673.42,16,5,4,73.71,4.6,77,5,0,2,0
CUST1249,West,Standard,Month-to-month,Wallet,30,606.56,27,1,0,100.57,7.7,89,20,1,3,0
CUST1250,Central,Basic,One-year,UPI,29,432.27,10,1,5,6.73,6.7,69,10,1,0,0
CUST1251,East,Basic,One-year,Debit Card,38,448.33,18,2,0,80.54,7.1,101,0,0,1,0
CUST1252,Central,Premium,Two-year,Credit Card,2,1130.84,21,3,6,136.01,5.5,10,10,1,1,0
CUST1253,North,Standard,Month-to-month,Net Banking,54,746.26,15,1,1,68.71,6.4,34,0,0,0,0
CUST1254,Central,Enterprise,Month-to-month,Credit Card,3,1920.81,24,3,2,215.54,6.7,10,15,1,2,0
CUST1255,East,Basic,Month-to-month,Net Banking,15,307.27,14,0,4,82.22,7.6,47,0,1,0,0
CUST1256,Central,Basic,Month-to-month,Debit Card,14,363.46,16,1,1,64.59,5.9,22,10,1,1,0
CUST1257,West,Premium,Month-to-month,Debit Card,18,1070.03,24,4,2,153.57,5.1,183,10,0,0,0
CUST1258,West,Standard,One-year,Credit Card,9,604.23,22,1,4,69.81,7.6,10,0,1,3,0
CUST1259,Central,Basic,Two-year,Debit Card,8,373.05,15,1,2,65.15,5.3,19,15,0,0,0
CUST1260,East,Basic,Month-to-month,Net Banking,25,405.4,17,2,4,88.66,8.0,0,10,1,0,0
CUST1261,South,Basic,One-year,Credit Card,34,413.54,7,3,10,16.97,7.6,0,0,0,0,0
CUST1262,West,Premium,Month-to-month,Net Banking,61,977.62,21,0,26,141.24,5.3,29,10,1,2,0
CUST1263,North,Standard,One-year,Wallet,21,662.61,19,2,0,72.13,6.6,11,10,1,1,0
CUST1264,South,Basic,Two-year,Credit Card,26,419.16,15,3,3,39.64,5.4,0,10,1,1,0
CUST1265,East,Premium,Month-to-month,Net Banking,53,1196.17,23,4,0,124.82,5.7,15,20,0,1,0
CUST1266,North,Standard,Month-to-month,Net Banking,41,705.0,15,4,4,65.48,6.0,0,5,1,0,0
CUST1267,Central,Standard,One-year,Debit Card,14,569.13,22,4,6,65.27,4.8,0,10,1,1,0
CUST1268,North,Basic,One-year,Credit Card,56,399.8,20,1,0,38.46,6.1,9,0,1,0,0
CUST1269,North,Premium,Month-to-month,Wallet,38,1134.1,21,1,3,118.78,6.4,31,15,1,1,0
CUST1270,Central,Basic,Month-to-month,Debit Card,28,421.16,15,0,0,79.84,5.4,54,15,1,0,0
CUST1271,North,Basic,Month-to-month,UPI,22,417.57,20,2,2,53.96,9.7,0,20,1,2,0
CUST1272,West,Premium,Month-to-month,Credit Card,25,688.52,22,2,0,169.94,6.3,2,20,0,1,0
CUST1273,West,Premium,Month-to-month,UPI,8,828.14,18,3,2,132.47,5.4,6,15,0,0,0
CUST1274,South,Standard,Month-to-month,Credit Card,22,715.24,11,1,2,102.98,5.5,2,0,1,0,0
CUST1275,South,Basic,One-year,Credit Card,42,386.3,0,1,2,93.12,6.9,63,0,0,0,0
CUST1276,West,Premium,Month-to-month,Net Banking,9,1227.93,20,6,0,137.04,5.4,0,20,1,0,1
CUST1277,West,Standard,Month-to-month,UPI,27,673.25,21,1,2,85.83,7.0,20,0,0,2,0
CUST1278,North,Standard,Month-to-month,UPI,29,787.58,11,0,3,133.57,9.4,30,0,0,0,0
CUST1279,North,Standard,One-year,UPI,36,619.41,30,0,3,95.14,9.4,12,0,1,3,0
CUST1280,West,Standard,Two-year,Debit Card,18,749.86,25,0,3,44.75,8.1,300,10,1,2,0
CUST1281,East,Basic,One-year,Debit Card,14,453.68,13,3,2,15.51,7.4,6,0,1,3,0
CUST1282,East,Standard,Month-to-month,Debit Card,23,702.34,12,1,8,80.66,7.1,76,0,0,2,0
CUST1283,North,Standard,One-year,Credit Card,15,551.88,20,1,7,85.41,7.4,7,15,0,3,0
CUST1284,East,Enterprise,One-year,Credit Card,32,1600.7,23,2,0,201.13,5.9,27,10,1,0,0
CUST1285,North,Standard,Month-to-month,Credit Card,31,729.78,19,3,0,64.49,7.0,0,20,1,1,0
CUST1286,East,Basic,Month-to-month,UPI,25,385.23,14,0,0,41.56,6.5,21,20,1,2,0
